purchase_id,rating,body,is_holdout,reviewed_at
20,5,밤비에게 스노우독 덴탈껌 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 03월에 2개 주문했어요. 후기 번호는 20번입니다.,0,2026-03-25 00:00:00
21,5,밤비에게 와일드포 사료 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 05월에 1개 주문했어요. 후기 번호는 21번입니다.,0,2026-05-24 00:00:00
22,3,밤비에게 그레인프리랩 트릿 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 2개 주문했어요. 후기 번호는 22번입니다.,0,2026-07-28 00:00:00
23,5,모카에게 펫키친 덴탈껌 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 05월에 1개 주문했어요. 후기 번호는 23번입니다.,0,2025-05-28 17:55:07
24,5,모카에게 도그밀 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 05월에 1개 주문했어요. 후기 번호는 24번입니다.,0,2025-05-28 17:55:07
25,5,모카에게 와일드포 수제간식 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 07월에 1개 주문했어요. 후기 번호는 25번입니다.,0,2025-07-03 00:00:00
26,4,모카에게 멍푸드 수제간식 03호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 12월에 1개 주문했어요. 후기 번호는 26번입니다.,0,2025-12-14 00:00:00
27,5,몽이에게 캣테이블 사료 10호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 2개 주문했어요. 후기 번호는 27번입니다.,0,2026-07-12 00:00:00
28,2,몽이에게 도그밀 사료 05호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 28번입니다.,0,2026-07-12 00:00:00
29,1,몽이에게 헬시포 사료 10호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 29번입니다.,0,2026-07-13 00:00:00
30,4,몽이에게 퍼피랩 사료 05호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 30번입니다.,0,2026-07-14 00:00:00
31,5,몽이에게 냥푸드 덴탈껌 04호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 1개 주문했어요. 후기 번호는 31번입니다.,0,2026-07-28 00:00:00
32,4,몽이에게 바크앤조이 사료 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 32번입니다.,0,2026-07-30 00:00:00
33,5,슈슈에게 헬시포 덴탈껌 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 33번입니다.,0,2026-07-12 00:00:00
34,1,슈슈에게 네이처독 사료 08호을 급여해봤어요. 잘 먹지 않아서 아쉬워요. 다음에는 다른 제품을 찾아보려고요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 08월에 1개 주문했어요. 후기 번호는 34번입니다.,0,2026-08-03 00:00:00
35,3,슈슈에게 와일드포 수제간식 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 08월에 1개 주문했어요. 후기 번호는 35번입니다.,0,2026-08-10 00:00:00
36,4,가을에게 헬시포 사료 04호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 1개 주문했어요. 후기 번호는 36번입니다.,0,2026-07-11 00:00:00
37,4,가을에게 네이처독 덴탈껌 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 37번입니다.,0,2026-07-15 00:00:00
38,5,가을에게 네이처독 사료 04호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 38번입니다.,0,2026-07-17 00:00:00
39,4,가을에게 네이처독 수제간식 03호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 39번입니다.,0,2026-07-19 00:00:00
40,4,가을에게 멍푸드 수제간식 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 5개 주문했어요. 후기 번호는 40번입니다.,0,2026-07-20 00:00:00
41,5,가을에게 네이처독 수제간식 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 41번입니다.,0,2026-07-29 00:00:00
42,3,가을에게 멍푸드 트릿 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 08월에 1개 주문했어요. 후기 번호는 42번입니다.,0,2026-08-01 00:00:00
43,5,가을에게 스노우독 수제간식 01호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 08월에 1개 주문했어요. 후기 번호는 43번입니다.,0,2026-08-04 00:00:00
44,3,치즈에게 그레인프리랩 사료 04호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 3개 주문했어요. 후기 번호는 44번입니다.,0,2026-07-23 19:20:10
45,2,치즈에게 네이처독 사료 01호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 45번입니다.,0,2026-07-23 19:20:10
46,4,떡볶이에게 도그밀 사료 02호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 05월에 2개 주문했어요. 후기 번호는 46번입니다.,0,2026-05-24 23:41:26
47,5,망고에게 퍼피랩 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 04월에 1개 주문했어요. 후기 번호는 47번입니다.,0,2026-04-27 00:00:00
48,5,망고에게 도그밀 사료 07호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 05월에 1개 주문했어요. 후기 번호는 48번입니다.,0,2026-05-23 00:00:00
49,5,망고에게 냥푸드 트릿 04호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 1개 주문했어요. 후기 번호는 49번입니다.,0,2026-06-25 00:00:00
50,5,레오에게 와일드포 수제간식 05호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 11월에 1개 주문했어요. 후기 번호는 50번입니다.,0,2025-11-09 20:26:19
51,3,레오에게 퍼피랩 사료 02호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 05월에 1개 주문했어요. 후기 번호는 51번입니다.,0,2026-05-06 19:22:21
52,5,레오에게 냥푸드 사료 03호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 12월에 1개 주문했어요. 후기 번호는 52번입니다.,0,2025-12-02 00:00:00
53,5,레오에게 냥푸드 덴탈껌 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 12월에 1개 주문했어요. 후기 번호는 53번입니다.,0,2025-12-06 00:00:00
54,4,레오에게 스노우독 덴탈껌 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 01월에 1개 주문했어요. 후기 번호는 54번입니다.,0,2026-01-31 00:00:00
55,5,레오에게 와일드포 수제간식 04호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 03월에 1개 주문했어요. 후기 번호는 55번입니다.,0,2026-03-15 00:00:00
56,5,레오에게 네이처독 덴탈껌 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 1개 주문했어요. 후기 번호는 56번입니다.,0,2026-06-01 00:00:00
57,5,레오에게 캣테이블 사료 08호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 1개 주문했어요. 후기 번호는 57번입니다.,0,2026-07-04 00:00:00
58,4,설이에게 퍼피랩 사료 09호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 기대했던 것보다 기호성이 괜찮았어요. 2025년 11월에 2개 주문했어요. 후기 번호는 58번입니다.,0,2025-11-19 09:02:47
59,5,설이에게 펫키친 덴탈껌 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2025년 11월에 1개 주문했어요. 후기 번호는 59번입니다.,0,2025-11-19 09:02:47
60,4,설이에게 와일드포 트릿 02호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 11월에 1개 주문했어요. 후기 번호는 60번입니다.,0,2025-11-19 09:02:47
61,1,설이에게 펫키친 트릿 01호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 02월에 5개 주문했어요. 후기 번호는 61번입니다.,0,2026-02-20 00:00:00
62,5,베리에게 냥푸드 사료 08호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 04월에 1개 주문했어요. 후기 번호는 62번입니다.,0,2026-04-29 00:00:00
63,5,베리에게 냥푸드 트릿 05호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 1개 주문했어요. 후기 번호는 63번입니다.,0,2026-05-16 00:00:00
64,3,베리에게 냥푸드 덴탈껌 07호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 05월에 1개 주문했어요. 후기 번호는 64번입니다.,0,2026-05-24 00:00:00
65,5,베리에게 냥푸드 사료 09호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 05월에 1개 주문했어요. 후기 번호는 65번입니다.,0,2026-05-25 00:00:00
66,4,베리에게 스노우독 트릿 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 06월에 1개 주문했어요. 후기 번호는 66번입니다.,0,2026-06-03 00:00:00
67,4,베리에게 네이처독 사료 02호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 08월에 1개 주문했어요. 후기 번호는 67번입니다.,0,2026-08-01 00:00:00
68,3,몽이에게 캣테이블 사료 08호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 68번입니다.,0,2026-06-06 15:43:00
69,2,몽이에게 캣테이블 덴탈껌 02호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 06월에 1개 주문했어요. 후기 번호는 69번입니다.,0,2026-06-06 15:43:00
70,3,몽이에게 캣테이블 사료 05호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 08월에 3개 주문했어요. 후기 번호는 70번입니다.,0,2026-08-03 08:02:05
71,2,몽이에게 그레인프리랩 트릿 01호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 2개 주문했어요. 후기 번호는 71번입니다.,0,2026-06-06 15:43:00
72,4,몽이에게 와일드포 사료 07호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 72번입니다.,0,2026-07-28 22:12:49
73,5,몽이에게 헬시포 사료 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 08월에 1개 주문했어요. 후기 번호는 73번입니다.,0,2026-08-06 00:00:00
74,4,베리에게 헬시포 사료 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 2개 주문했어요. 후기 번호는 74번입니다.,0,2026-07-03 18:31:18
75,2,베리에게 캣테이블 사료 06호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 75번입니다.,0,2026-07-03 18:31:18
76,3,베리에게 네이처독 사료 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 76번입니다.,0,2026-07-03 18:31:18
77,3,베리에게 멍푸드 덴탈껌 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 77번입니다.,0,2026-07-03 18:31:18
78,5,베리에게 냥푸드 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 2개 주문했어요. 후기 번호는 78번입니다.,0,2026-07-03 18:31:18
79,2,베리에게 와일드포 수제간식 01호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 79번입니다.,0,2026-07-03 18:31:18
80,5,유리에게 와일드포 수제간식 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 09월에 2개 주문했어요. 후기 번호는 80번입니다.,0,2025-09-23 00:00:00
81,4,유리에게 펫키친 수제간식 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 06월에 1개 주문했어요. 후기 번호는 81번입니다.,0,2026-06-21 00:00:00
82,5,유리에게 펫키친 수제간식 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 08월에 1개 주문했어요. 후기 번호는 82번입니다.,0,2026-08-03 00:00:00
83,2,모카에게 냥푸드 사료 08호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 기대했던 것보다 기호성이 괜찮았어요. 2025년 11월에 1개 주문했어요. 후기 번호는 83번입니다.,0,2025-11-04 15:05:21
84,3,모카에게 캣테이블 트릿 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 11월에 2개 주문했어요. 후기 번호는 84번입니다.,0,2025-11-04 15:05:21
85,4,모카에게 네이처독 수제간식 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 85번입니다.,0,2026-06-13 07:03:53
86,5,모카에게 그레인프리랩 수제간식 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 03월에 1개 주문했어요. 후기 번호는 86번입니다.,0,2026-03-08 20:08:18
87,1,모카에게 스노우독 사료 01호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 02월에 2개 주문했어요. 후기 번호는 87번입니다.,0,2026-02-24 00:00:00
88,5,모카에게 도그밀 수제간식 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 1개 주문했어요. 후기 번호는 88번입니다.,0,2026-05-27 00:00:00
89,3,탄이에게 도그밀 사료 04호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2024년 05월에 1개 주문했어요. 후기 번호는 89번입니다.,0,2024-05-18 00:00:00
90,2,탄이에게 헬시포 트릿 02호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 기대했던 것보다 기호성이 괜찮았어요. 2024년 10월에 3개 주문했어요. 후기 번호는 90번입니다.,0,2024-10-11 19:46:54
91,3,탄이에게 도그밀 수제간식 02호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2025년 09월에 2개 주문했어요. 후기 번호는 91번입니다.,0,2025-09-29 00:00:00
92,5,탄이에게 펫키친 덴탈껌 01호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 12월에 1개 주문했어요. 후기 번호는 92번입니다.,0,2025-12-13 00:00:00
93,5,탄이에게 냥푸드 트릿 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 93번입니다.,0,2026-07-06 00:11:48
94,3,탄이에게 캣테이블 사료 04호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 02월에 1개 주문했어요. 후기 번호는 94번입니다.,0,2026-02-28 00:01:56
95,4,두부에게 와일드포 트릿 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 05월에 1개 주문했어요. 후기 번호는 95번입니다.,0,2026-05-10 00:00:00
96,2,두부에게 펫키친 사료 05호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 96번입니다.,0,2026-07-15 00:00:00
97,3,모카에게 헬시포 트릿 04호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 04월에 1개 주문했어요. 후기 번호는 97번입니다.,0,2026-04-08 14:40:28
98,5,모카에게 멍푸드 사료 09호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 04월에 1개 주문했어요. 후기 번호는 98번입니다.,0,2026-04-08 14:40:28
99,4,모카에게 퍼피랩 수제간식 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 04월에 5개 주문했어요. 후기 번호는 99번입니다.,0,2026-04-08 14:40:28
100,3,모카에게 퍼피랩 사료 09호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 04월에 1개 주문했어요. 후기 번호는 100번입니다.,0,2026-04-09 00:00:00
101,5,모카에게 냥푸드 트릿 05호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 04월에 2개 주문했어요. 후기 번호는 101번입니다.,0,2026-04-12 00:00:00
102,5,모카에게 냥푸드 사료 05호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 05월에 2개 주문했어요. 후기 번호는 102번입니다.,0,2026-05-28 00:00:00
